,title,originallink,link,description,pubDate,bloggername,bloggerlink,postdate
0,<b>조폐공사</b> &quot;작년부터 보안기능 강화된 새 주민증 서비스&quot;,https://www.news1.kr/articles/?4241099,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=102&oid=421&aid=0005222259,<b>한국조폐공사</b>는 지난 2020년 1월부터 육안으로도 위·변조 여부를 쉽게 확인할 수 있도록 보안기능이 대폭 강화된 새 주민증을 국민들에게 서비스 중이라고 15일 밝혔다. 새 주민증은 열과 충격에 강해 쉽게 훼손되지... ,"Mon, 15 Mar 2021 11:42:00 +0900",,,
1,"<b>조폐공사</b>, 주민등록증 보안기능 강화...범죄 악용 원천 차단",http://www.etnews.com/20210315000139,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=102&oid=030&aid=0002933275,<b>한국조폐공사</b>는 국가 신분증인 주민등록증(주민증) 보안기능을 강화해 범죄 악용을 원천 차단했다고 15일 밝혔다. <b>조폐공사</b>에 따르면 최근 5년(2015~2019년)간 분실로 인한 주민증 재발급 건수는 무려 790만건에 달한다.... ,"Mon, 15 Mar 2021 13:27:00 +0900",,,
2,"<b>조폐공사</b>, 보안기능 대폭 강화된 새 주민등록증 서비스 중",http://www.kukinews.com/newsView/kuk202103150443,http://www.kukinews.com/newsView/kuk202103150443,"<b>한국조폐공사</b>(사장 반장식, www.komsco.com)는 1999년 일제 갱신 이래 20년만인 지난해 1월부터 육안으로도 위·변조 여부를 쉽게 확인할 수 있도록 보안기능이 대폭 강화된 새 주민등록증을 국민들에게 서비스중이라고... ","Mon, 15 Mar 2021 23:49:00 +0900",,,
3,"<b>조폐공사</b>, 보안 기능 대폭 강화된 주민등록증 서비스 시행",http://www.cctoday.co.kr/news/articleView.html?idxno=2130648,http://www.cctoday.co.kr/news/articleView.html?idxno=2130648,<b>한국조폐공사</b>는 보안기능이 강화된 새 주민등록증 서비스를 시행 중이라고 15일 밝혔다.이번 주민증은 육안으로도 위·변조 여부를 쉽게 확인할 수 있고 열과 충격에 강해 쉽게 훼손되지 않는 플라스틱 재질로... ,"Mon, 15 Mar 2021 20:44:00 +0900",,,
4,"<b>조폐공사</b>, 보안 강화된 새 주민등록증 발급 시작",http://www.lawissue.co.kr/view.php?ud=202103152227433777f4ab64559d_12,http://www.lawissue.co.kr/view.php?ud=202103152227433777f4ab64559d_12,"주민증, 여권 등 국가 신분증을 제조하고 있는 <b>한국조폐공사</b>는 1999년 일제 갱신 이래 20년만인 지난 2020년 1월부터 육안으로도 위·변조 여부를 쉽게 확인할 수 있도록 보안기능이 대폭 강화된 새 주민증을 국민들에게... ","Mon, 15 Mar 2021 22:33:00 +0900",,,
5,<b>조폐공사</b> &quot;위변조 피해 방지하는 새 주민증으로 교환하세요&quot;,http://www.cctvnews.co.kr/news/articleView.html?idxno=222377,http://www.cctvnews.co.kr/news/articleView.html?idxno=222377,"주민증, 여권 등 국가 신분증을 제조하고 있는 <b>한국조폐공사</b>는 작년 1월부터 육안으로도 위·변조 여부를 쉽게 확인할 수 있도록 보안기능이 대폭 강화된 새 주민증을 국민들에게 서비스중이라고 강조했다. 강화된... ","Tue, 16 Mar 2021 13:34:00 +0900",,,
6,"<b>조폐공사</b>, 보안기능 대폭 강화 새 주민증 서비스",http://www.viva100.com/main/view.php?key=20210315010004035,http://www.viva100.com/main/view.php?key=20210315010004035,"<b>조폐공사</b>, 보안기능 대폭 강화 새 주민증 서비스 <b>한국조폐공사</b>는 지난 1999년 일제 갱신 이래 20년만인 올해 1월부터 육안으로도 위·변조 여부를 쉽게 확인할 수 있도록 보안기능이 대폭 강화된 새 주민증을 국민들에게... ","Mon, 15 Mar 2021 14:52:00 +0900",,,
7,"<b>조폐공사</b>, 보안 강화된 새 주민증으로 바꿔볼까?",http://www.ccnnews.co.kr/news/articleView.html?idxno=211957,http://www.ccnnews.co.kr/news/articleView.html?idxno=211957,"주민증, 여권 등 국가 신분증을 제조하고 있는 <b>한국조폐공사</b>(사장 반장식, www.komsco.com)는 1999년 일제 갱신 이래 20년만인 지난 2020년 1월부터 육안으로도 위·변조 여부를 쉽게 확인할 수 있도록 보안기능이 대폭... ","Mon, 15 Mar 2021 11:36:00 +0900",,,
8,<b>조폐공사</b> &quot;보안기능 강화된 새 주민증 교체하세요&quot;,http://www.g-enews.com/ko-kr/news/article/news_all/202103151108506570620e02e8e3_1/article.html,http://www.g-enews.com/ko-kr/news/article/news_all/202103151108506570620e02e8e3_1/article.html,"레이저 보안인쇄기술·색변환 특수잉크·돋움문자 적용 등 보안 강화 주민등록증 분실로 인한 재발급 건수가 최근 5년간 790만 건에 이르는 가운데, <b>한국조폐공사</b>가 보안이 강화된 새 주민증으로 교체할 것을 권고했다.... ","Mon, 15 Mar 2021 11:15:00 +0900",,,
9,"<b>조폐공사</b>, 보안 강화된 새 주민증 발급",https://www.asiatoday.co.kr/view.php?key=20210315010009118,https://www.asiatoday.co.kr/view.php?key=20210315010009118,레이저 보안인쇄기술·색변환 특수잉크·돋움문자 적용 <b>한국조폐공사</b>는 육안으로도 위·변조 여부를 쉽게 확인할 수 있도록 보안기능이 대폭 강화된 새 주민등록증을 국민들에게 발급하고 있다고 15일 밝혔다. 새... ,"Mon, 15 Mar 2021 15:48:00 +0900",,,
10,"<b>한국조폐공사</b>, '보안기능 대폭 강화' 새 주민증 교체 권장",http://www.iminju.net/news/articleView.html?idxno=70965,http://www.iminju.net/news/articleView.html?idxno=70965,새 주민등록증 이미지 ⓒ <b>한국조폐공사 한국조폐공사</b>는 1999년 일제 갱신 이래 20년만인 지난 2020년 1월부터 육안으로도 위·변조 여부를 쉽게 확인할 수 있도록 보안기능이 대폭 강화된 새 주민증을 서비스 중이라며... ,"Mon, 15 Mar 2021 11:40:00 +0900",,,
11,<b>조폐공사</b> &quot;새 주민등록증 나와...교체 권고&quot;,http://www.wsobi.com/news/articleView.html?idxno=116100,http://www.wsobi.com/news/articleView.html?idxno=116100,<b>한국조폐공사</b>는 1999년 일제 갱신 이래 20년 만인 지난 2020년 1월부터 육안으로도 위ㆍ변조 여부를 쉽게 확인할 수 있도록 보안기능이 대폭 강화된 새 주민증을 국민들에게 서비스중이라고 밝혔다. 새 주민증은 열과... ,"Tue, 16 Mar 2021 09:40:00 +0900",,,
12,<b>조폐공사</b> &quot;보안 강화한 새 주민등록증 만나보세요&quot;,http://www.joongdo.co.kr/web/view.php?key=20210315010006120,http://www.joongdo.co.kr/web/view.php?key=20210315010006120,"<b>한국조폐공사</b>가 위·변조 여부를 쉽게 확인할 수 있도록 보안 기능을 강화한 새 주민등록증을 국민에게 선보이고 있다. 주민등록증 보안 강화는 지난해 1월에 도입했으며, 1999년 이후 20년 만이다. 새 주민증은 열과... ","Mon, 15 Mar 2021 14:42:00 +0900",,,
13,<b>조폐공사</b> 화폐박물관 ‘천사의 재능 메달 디자인전’ 개최,https://www.news1.kr/articles/?4237530,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=102&oid=421&aid=0005215564,<b>한국조폐공사</b> 화폐박물관(대전 유성구 소재)이 26일까지 특별전시실에서 서번트 증후군 아티스트의 ‘천사의 재능 메달 디자인전’을 개최한다. 서번트 증후군(Savant syndrome)은 자폐증이나 지적장애를 가진 사람이... ,"Thu, 11 Mar 2021 11:04:00 +0900",,,
14,"<b>조폐공사</b> 화폐박물관,'천사의 재능'메달 디자인전",http://www.fnnews.com/news/202103111351582391,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=102&oid=014&aid=0004599212,<b>한국조폐공사</b> 화폐박물관(대전 유성구)은 오는 26일까지 특별전시실에서 서번트 증후군 아티스트의 ‘천사의 재능 메달 디자인전’을 개최한다고 11일 밝혔다. 서번트 증후군(Savant syndrome)은 자폐증이나 지적장애를... ,"Thu, 11 Mar 2021 13:56:00 +0900",,,
15,"<b>조폐공사</b>, 비상경영체제 선언",https://www.hankyung.com/society/article/202103088023h,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=102&oid=015&aid=0004509682,<b>한국조폐공사</b>는 8일 대전 본사에서 경영전략회의를 열고 비상경영 체제를 선언했다. <b>조폐공사</b>가 이처럼 비상경영으로 돌아선 것은 지난해 영업적자가 발생한 데 따른 것이다. 반장식 <b>한국조폐공사</b> 사장(사진 가운데)이... ,"Mon, 08 Mar 2021 13:27:00 +0900",,,
16,"<b>조폐공사</b> 화폐박물관, ‘천사의 재능 메달 디자인전’ 개최",https://www.sedaily.com/NewsView/22JRMAFWBF,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=102&oid=011&aid=0003881804,"<b>한국조폐공사</b> 화폐박물관은 오는 26일까지 특별전시실에서 서번트 증후군 아티스트의 ‘천사의 재능 메달 디자인전’을 개최한다고 11일 밝혔다. 서번트 증후군은 자폐증이나 지적장애를 가진 사람이 기억, 음악, 미술... ","Thu, 11 Mar 2021 11:11:00 +0900",,,
17,"<b>조폐공사</b> 화폐박물관, ‘천사의 재능 메달 디자인전’ 개최",http://www.busan.com/view/busan/view.php?code=2021031120530937741,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=082&aid=0001074312,"<b>조폐공사</b> 제공 <b>한국조폐공사</b>(사장 반장식, www.komsco.com) 화폐박물관(대전 유성구 소재)은 오는 26일까지 특별전시실에서 서번트 증후군 아티스트의 ‘천사의 재능 메달 디자인전’을 개최한다고 11일 밝혔다. 서번트... ","Thu, 11 Mar 2021 21:28:00 +0900",,,
18,<b>한국조폐공사</b> 지난해 142억원 적자…비상경영 선언,http://yna.kr/AKR20210308062400063?did=1195m,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=001&aid=0012245781,코로나19 영향 여권 발급량 급감…매출채권 회수 지연도 반장식 사장 &quot;경비 절감과 투자 조정 등 경영 합리화 추진&quot; 지난해 100억원대 영업적자를 본 <b>한국조폐공사</b>가 비상 경영 체제에 돌입했다. 반장식 <b>조폐공사</b> 사장은... ,"Mon, 08 Mar 2021 11:04:00 +0900",,,
19,'돈 공장' <b>한국조폐공사</b>도 비상경영체제 돌입,http://news.mk.co.kr/newsRead.php?no=220481&year=2021,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=009&aid=0004759689,코로나19發 지난해 142억원 영업적자 반장식 사장 &quot;강도높은 경영혁신…위기를 기회로 만들 터&quot; '돈 공장'으로 불리는 <b>한국조폐공사</b>도 코로나19발 한파를 피해가진 못했다. 반장식 <b>조폐공사</b>장은 8일 &quot;코로나19에 따른... ,"Mon, 08 Mar 2021 12:33:00 +0900",,,
20,"<b>조폐공사</b>, 비상경영체제 선언",http://www.fnnews.com/news/202103081101393061,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=102&oid=014&aid=0004596629,"<b>한국조폐공사</b>가 비상경영 체제에 돌입했다. <b>조폐공사</b>는 8일 대전 본사에서 반장식 사장 주재의 경영전략회의를 열고 코로나19 장기화에 따른 여권 발급 급감 등 경영여건 악화 요인 등을 감안, 비상경영을 선언한다고... ","Mon, 08 Mar 2021 11:12:00 +0900",,,
21,"<b>조폐공사</b> 화폐박물관, ‘천사의 재능 메달 디자인전’ 개최",https://www.hankyung.com/life/article/202103119408h,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=103&oid=015&aid=0004511484,"<b>한국조폐공사</b> 화폐박물관(대전 유성구 소재)은 26일까지 특별전시실에서 서번트 증후군 아티스트의 ‘천사의 재능 메달 디자인전’을 연다. 서번트 증후군은 자폐증이나 지적장애를 가진 사람이 기억, 음악, 미술 등... ","Thu, 11 Mar 2021 11:02:00 +0900",,,
22,"영업적자 낸 <b>조폐공사</b>, 비상경영 선언",https://www.hankyung.com/economy/article/202103088496i,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=015&aid=0004509952,지난해 23년 만에 영업적자를 기록한 <b>한국조폐공사</b>가 비상경영 체제에 돌입했다. 반장식 <b>한국조폐공사</b> 사장(사진)은 8일 대전 본사에서 위기극복 특별대책 경영전략 회의를 열고 “미래 성장동력 발굴이 시급한 만큼... ,"Mon, 08 Mar 2021 17:54:00 +0900",,,
23,"<b>조폐공사</b> 화폐박물관, 천사의 재능 메달 디자인전",http://www.enewstoday.co.kr/news/articleView.html?idxno=1459535,http://www.enewstoday.co.kr/news/articleView.html?idxno=1459535,한국조폐공사 화폐박물관(대전 유성구)은 오는 26일까지 특별전시실에서 서번트 증후군 아티스트의 '천사의 재능 메달 디자인전'을 연다고 11일 밝혔다. [사진=<b>한국조폐공사</b>] <b>한국조폐공사</b>(사장 반장식) 화폐박물관... ,"Thu, 11 Mar 2021 17:55:00 +0900",,,
24,<b>조폐공사</b> 작년 142억 영업적자…비상경영체제 돌입,http://news.kbs.co.kr/news/view.do?ncd=5133896&amp;ref=A,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=056&aid=0011002507,"<b>한국 조폐공사</b>가 비상경영 체제에 돌입했습니다. <b>조폐공사</b>는 지난해 매출액이 5천 317억 원으로 전년보다 1.3% 늘었지만, 142억 원의 영업적자가 발생했다며 경비절검과 투자 조정 등 경영합리화가 필요하다고... ","Mon, 08 Mar 2021 19:46:00 +0900",,,
25,"<b>조폐공사</b> 화폐박물관, ‘천사의 재능 메달 디자인전’ 개최",http://www.kukinews.com/newsView/kuk202103110457,http://www.kukinews.com/newsView/kuk202103110457,"<b>한국조폐공사</b>(사장 반장식, www.komsco.com) 화폐박물관(대전 유성구 소재)은 오는 26일까지 특별전시실에서 서번트 증후군 아티스트의 ‘천사의 재능 메달 디자인전’을 연다. 서번트 증후군(Savant syndrome)은... ","Thu, 11 Mar 2021 23:07:00 +0900",,,
26,<b>조폐공사</b> 비상경영체제 선언…매출 증가 불구 영업손익 적자,https://www.news1.kr/articles/?4233410,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=102&oid=421&aid=0005207715,<b>한국조폐공사</b>가 비상경영 체제에 돌입했다. 반장식 사장은 8일 대전 본사에서 경영전략회의를 열고 코로나19 장기화에 따른 여권 발급 급감 등 경영여건 악화가 지속되고 있고 창립 70주년을 맞아 미래 성장동력... ,"Mon, 08 Mar 2021 10:28:00 +0900",,,
27,"<b>조폐공사</b>, 미래성장·사업고도화 ‘비상경영'",https://view.asiae.co.kr/article/2021030810523878303,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=102&oid=277&aid=0004860827,<b>한국조폐공사</b>가 비상경영 체제로 미래성장 사업 발굴과 사업 고도화를 도모한다. 8일 <b>조폐공사</b>에 따르면 지난해 <b>조폐공사</b>는 지난해 전체 매출액 5317억원을 기록해 전년대비 1.3% 늘었지만 영업적자는 142억원 발생했다.... ,"Mon, 08 Mar 2021 10:51:00 +0900",,,
28,"<b>한국조폐공사</b>, 비상경영 선언…지난해 142억원 적자",http://www.sportsseoul.com/news/read/1020185?ref=naver,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=468&aid=0000748769,제공 | <b>한국조폐공사</b> 지난해 100억원대 영업적자를 본 <b>한국조폐공사</b>가 비상 경영 체제에 돌입했다. 반장식 <b>조폐공사</b> 사장은 8일 대전 본사에서 연 위기극복 특별 대책 경영전략 회의에서 “미래 성장동력 발굴이 시급한... ,"Mon, 08 Mar 2021 12:54:00 +0900",,,
29,"<b>조폐공사</b> 화폐박물관, 천사의 재능 메달 디자인전 개최",http://www.ggilbo.com/news/articleView.html?idxno=833415,http://www.ggilbo.com/news/articleView.html?idxno=833415,<b>한국조폐공사</b> 제공 <b>한국조폐공사</b> 화폐박물관은 오는 26일까지 특별전시실에서 서번트 증후군 아티스트의 '천사의 재능 메달 디자인전'을 개최한다고 밝혔다. '천사의 재능 별자리 메달'은 서번트 증후군 아티스트가... ,"Thu, 11 Mar 2021 16:21:00 +0900",,,
30,"<b>조폐공사</b>, 혁신·협업·시민참여평가서 ‘우수’",http://www.fnnews.com/news/202103091044583265,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=102&oid=014&aid=0004597423,<b>한국조폐공사</b>는 기획재정부 주관 ‘2020년도 공공기관 혁신·협업·시민참여 우수 과제 평가’에서 혁신 부문 우수과제로 선정됐다고 9일 밝혔다. 선정된 과제는 ‘발달장애 디자이너와 함께 하는 신규 사업으로 사회적... ,"Tue, 09 Mar 2021 10:53:00 +0900",,,
31,"<b>조폐공사</b>, 비상경영 선언…작년 142억 원 영업적자",http://www.busan.com/view/busan/view.php?code=2021030811222611264,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=082&aid=0001073209,<b>한국조폐공사</b>는 8일 대전 본사에서 경영전략회의를 열고 비상경영 체제를 선언했다. 지난해 영업적자가 발생한 데 따른 것이다(가운데 반장식 사장). <b>조폐공사</b> 제공 지난해 100억원 대 영업적자를 본 <b>한국조폐공사</b>가 비상... ,"Mon, 08 Mar 2021 20:42:00 +0900",,,
32,"<b>조폐공사</b> 화폐박물관, '천사의 재능 메달 디자인전' 열어",http://www.shinailbo.co.kr/news/articleView.html?idxno=1386613,http://www.shinailbo.co.kr/news/articleView.html?idxno=1386613,"<b>한국조폐공사</b> 화폐박물관이 오는 26일까지 특별전시실에서 서번트 증후군 아티스트의 '천사의 재능 메달 디자인전'을 개최한다고 11일 밝혔다. 서번트 증후군은 자폐증이나 지적장애를 가진 사람이 기억과 음악, 미술 등... ","Thu, 11 Mar 2021 14:28:00 +0900",,,
33,<b>조폐공사</b> '천사의 재능 메달' 디자인전,http://www.cctoday.co.kr/news/articleView.html?idxno=2130107,http://www.cctoday.co.kr/news/articleView.html?idxno=2130107,<b>한국조폐공사</b>는 서번트 증후군 아티스트의 '천사의 재능 메달 디자인전'을 개최한다고 11일 밝혔다. 오는 26일까지 화폐박물관(대전 유성구 소재) 특별전시실에서 열리는 이번 전시회는 <b>조폐공사</b>가 발달장애인의... ,"Thu, 11 Mar 2021 20:12:00 +0900",,,
34,"<b>한국조폐공사</b>, 비상경영체제 선언",http://www.gukjenews.com/news/articleView.html?idxno=2176081,http://www.gukjenews.com/news/articleView.html?idxno=2176081,<b>한국조폐공사</b> 반장식 사장이 8일 본사에서 위기 극복을 위한 특별 대책 회의를 주재하고 있다.  <b>한국조폐공사</b>(사장 반장식)가 비상경영 체제에 돌입했다고 8일 밝혔다. 반장식 사장은 대전 본사에서 경영전략회의를... ,"Mon, 08 Mar 2021 11:12:00 +0900",,,
35,"<b>조폐공사</b> 화폐박물관, ‘천사의 재능 메달 디자인전’ 개최",http://www.viva100.com/main/view.php?key=20210311010003246,http://www.viva100.com/main/view.php?key=20210311010003246,"<b>조폐공사</b> 화폐박물관, ‘천사의 재능 메달 디자인전’ 개최 <b>한국조폐공사</b>는 화폐박물관이 오는 26일까지 특별전시실에서 서번트 증후군 아티스트의 ‘천사의 재능 메달 디자인전’을 개최한다고 11일 밝혔다. 서번트... ","Thu, 11 Mar 2021 17:59:00 +0900",,,
36,"<b>조폐공사</b>, 비상경영체제 선언",http://www.enewstoday.co.kr/news/articleView.html?idxno=1458146,http://www.enewstoday.co.kr/news/articleView.html?idxno=1458146,한국조폐공사는 비상경영 체제에 돌입했다고 8일 밝혔다. [사진=<b>한국조폐공사</b>] <b>한국조폐공사</b>(사장 반장식)가 비상경영 체제에 돌입했다. 조폐공사에 따르면 반장식 사장은 8일 대전 본사에서 경영전략회의를 열고... ,"Mon, 08 Mar 2021 10:55:00 +0900",,,
37,"<b>조폐공사</b>, 정부 우수과제 평가서 혁신부문 ‘우수’ 획득",https://www.news1.kr/articles/?4234683,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=102&oid=421&aid=0005210135,<b>한국조폐공사</b>는 기획재정부 주관 ‘2020년도 공공기관 혁신·협업·시민참여 우수 과제 평가’에서 혁신 부문 우수과제로 선정됐다고 9일 밝혔다. 선정된 과제는 ‘발달장애 디자이너와 함께 하는 신규 사업으로... ,"Tue, 09 Mar 2021 10:11:00 +0900",,,
38,"<b>조폐공사</b> 화폐박물관, '천사의 재능 메달 디자인전'",http://www.chungnamilbo.co.kr/news/articleView.html?idxno=590023,http://www.chungnamilbo.co.kr/news/articleView.html?idxno=590023, <b>한국조폐공사</b> 화폐박물관은 26일까지 특별전시실에서 서번트 증후군 아티스트의 '천사의 재능 메달 디자인전'을 개최한다. 11일 <b>조폐공사</b>에 따르면 서번트 증후군(Savant syndrome)은 자폐증이나 지적장애를 가진... ,"Thu, 11 Mar 2021 15:44:00 +0900",,,
39,반장식 <b>조폐공사</b> 사장 '비상경영 선언'…여권발급 급감에 손익↓,http://www.newsis.com/view/?id=NISX20210308_0001362440&cID=10807&pID=10800,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=102&oid=003&aid=0010380554,<b>한국조폐공사</b>가 비상경영 체제에 돌입했다. <b>조폐공사</b> 반장식 사장은 8일 대전 본사에서 경영전략회의를 열고 코로나19 장기화에 따른 여권발급 급감 등 경영여건 악화가 지속되는 가운데 창립 70주년을 맞아 미래... ,"Mon, 08 Mar 2021 11:12:00 +0900",,,
40,"<b>조폐공사</b>, 지난해 142억 영업적자...비상경영 체제 돌입",http://www.etnews.com/20210308000074,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=102&oid=030&aid=0002932005,"<b>한국조폐공사</b>(사장 반장식)는 코로나19 장기화에 따른 여권 발급 급감 등 경영여건 악화로 비상경영 체제에 돌입한다고 8일 밝혔다. 이날 대전 본사에서 경영전략회의를 열고 미래성장, 인적자원(HR), 사업고도화, 불리온... ","Mon, 08 Mar 2021 11:12:00 +0900",,,
41,"<b>조폐공사</b> 화폐박물관, '천사의 재능 메달 디자인전' 개최",http://www.ekoreanews.co.kr/news/articleView.html?idxno=49264,http://www.ekoreanews.co.kr/news/articleView.html?idxno=49264,이미지=<b>한국조폐공사</b> 제공 <b>한국조폐공사</b> 화폐박물관은 오는 26일까지 특별전시실에서 서번트 증후군 아티스트의 '천사의 재능 메달 디자인전'을 개최한다. 서번트 증후군은 자폐증이나 지적장애를 가진 사람이 기억... ,"Thu, 11 Mar 2021 11:23:00 +0900",,,
42,"<b>조폐공사</b>, 영업적자 142억…비상경영 체제 돌입",https://www.dailian.co.kr/news/view/970206/?sc=Naver,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=119&aid=0002473860,<b>한국조폐공사</b>가 비상경영 체제에 돌입했다. 반장식 <b>조폐공사</b> 사장은 8일 대전 본사에서 경영전략회의를 열고 신종 코로나바이러스 감염증(이하 코로나19) 장기화에 따른 여권 발급 급감 등 경영여건 악화가 지속되고... ,"Mon, 08 Mar 2021 10:34:00 +0900",,,
43,<b>조폐공사</b> 비상경영체제 선언,http://www.ggilbo.com/news/articleView.html?idxno=832498,http://www.ggilbo.com/news/articleView.html?idxno=832498,반장식 <b>한국조폐공사</b> 사장(가운데)을 비롯한 임원들이 8일 대전 본사에서 경영전략회의를 하고 있다. <b>한국조폐공사</b> 제공 <b>한국조폐공사</b>가 비상경영 체제에 돌입했다. <b>조폐공사</b>는 경영전략회의를 열고 코로나19 장기화에... ,"Mon, 08 Mar 2021 16:14:00 +0900",,,
44,"<b>조폐공사</b>, 공공기관 혁신 우수 과제 선정",https://www.dailian.co.kr/news/view/970569/?sc=Naver,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=119&aid=0002474191,<b>한국조폐공사</b>는 기획재정부 주관 '2020년도 공공기관 혁신·협업·시민참여 우수 과제 평가'에서 혁신 부문 우수과제로 선정됐다고 9일 밝혔다. 선정된 과제는 '발달장애 디자이너와 함께 하는 신규 사업으로 사회적 가치... ,"Tue, 09 Mar 2021 10:35:00 +0900",,,
45,"<b>조폐공사</b>, 비상경영체제 선언",http://www.lawissue.co.kr/view.php?ud=202103082221587075f4ab64559d_12,http://www.lawissue.co.kr/view.php?ud=202103082221587075f4ab64559d_12,"<b>한국조폐공사</b>가 비상경영 체제에 돌입했다. 반장식 사장은 8일 대전 본사에서 경영전략회의를 열고 코로나19 장기화에 따른 여권 발급 급감 등 경영여건 악화가 지속되고 있으며, 창립 70주년을 맞아 미래 성장동력... ","Mon, 08 Mar 2021 22:23:00 +0900",,,
46,"<b>조폐공사</b>, 비상경영체제 선언",http://www.viva100.com/main/view.php?key=20210308010001932,http://www.viva100.com/main/view.php?key=20210308010001932,"<b>조폐공사</b>, 비상경영체제 선언 <b>한국조폐공사</b>가 비상경영 체제에 돌입했다. <b>조폐공사</b>는 반장식 사장이 8일 대전 본사에서 경영전략회의를 열고 코로나19 장기화에 따른 여권 발급 급감 등 경영여건 악화 지속과, 창립... ","Mon, 08 Mar 2021 11:37:00 +0900",,,
47,"<b>조폐공사</b>, 비상경영체제 선언...6개 비상경영 TF 가동",http://www.kukinews.com/newsView/kuk202103080390,http://www.kukinews.com/newsView/kuk202103080390,"<b>한국조폐공사</b>(사장 반장식, www.komsco.com) 반장식 사장은 8일 대전 본사에서 경영전략회의를 열고 미래 성장동력 발굴이 시급하다며 비상경영을 선언했다. <b>조폐공사</b>가 이처럼 비상경영 체제로 돌아선 것은 코로나19... ","Mon, 08 Mar 2021 21:24:00 +0900",,,
